,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW
53890,          SEBASTIEN,34,11/24/2019, 0600,  , TS, 35.2N,  41.7W,55.0,994.0,90.0,100.0,60.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
53891,          SEBASTIEN,34,11/24/2019,1200,  , TS, 36.6N,  38.5W,55.0,994.0,120.0,120.0,90.0,90.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
53892,          SEBASTIEN,34,11/24/2019,1800,  , TS, 38.2N,  34.7W,55.0,994.0,140.0,140.0,120.0,120.0,40.0,50.0,40.0,30.0,0.0,0.0,0.0,0.0
53893,          SEBASTIEN,34,11/25/2019, 0000,  , EX, 40.0N,  30.9W,55.0,992.0,150.0,160.0,160.0,120.0,40.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0
53894,          SEBASTIEN,34,11/25/2019, 0600,  , EX, 41.9N,  26.7W,60.0,988.0,150.0,180.0,180.0,120.0,50.0,80.0,50.0,50.0,0.0,0.0,0.0,0.0
53895,          SEBASTIEN,34,11/25/2019,1200,  , EX, 44.0N,  22.0W,60.0,982.0,150.0,220.0,200.0,120.0,50.0,160.0,60.0,50.0,0.0,0.0,0.0,0.0
53896,          SEBASTIEN,34,11/25/2019,1800,  , EX, 46.4N,  16.3W,60.0,978.0,120.0,220.0,200.0,80.0,0.0,160.0,100.0,0.0,0.0,0.0,0.0,0.0
53897,          SEBASTIEN,34,11/26/2019, 0000,  , EX, 48.8N,  12.2W,55.0,974.0,90.0,220.0,180.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
53898,          SEBASTIEN,34,11/26/2019, 0600,  , EX, 51.3N,   9.3W,50.0,972.0,90.0,220.0,150.0,90.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
53899,          SEBASTIEN,34,11/26/2019,1200,  , EX, 52.2N,   9.3W,45.0,970.0,90.0,240.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53900,          SEBASTIEN,34,11/26/2019,1800,  , EX, 52.2N,   8.9W,40.0,972.0,90.0,240.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53901,          SEBASTIEN,34,11/27/2019, 0000,  , EX, 51.8N,   8.2W,40.0,974.0,0.0,210.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53902,          SEBASTIEN,34,11/27/2019, 0600,  , EX, 51.4N,   6.0W,40.0,976.0,0.0,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53903,          SEBASTIEN,34,11/27/2019,1200,  , EX, 51.3N,   2.1W,40.0,980.0,0.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53905,             ARTHUR,18,5/16/2020,1800,  , TD, 28.0N,  78.7W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53906,             ARTHUR,18,5/17/2020, 0000,  , TS, 28.9N,  78.0W,35.0,1006.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53907,             ARTHUR,18,5/17/2020, 0600,  , TS, 29.6N,  77.6W,35.0,1004.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53908,             ARTHUR,18,5/17/2020,1200,  , TS, 30.3N,  77.5W,35.0,1003.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53909,             ARTHUR,18,5/17/2020,1800,  , TS, 31.0N,  77.3W,40.0,1003.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53910,             ARTHUR,18,5/18/2020, 0000,  , TS, 31.9N,  77.0W,40.0,1003.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53911,             ARTHUR,18,5/18/2020, 0600,  , TS, 33.1N,  76.7W,40.0,1002.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53912,             ARTHUR,18,5/18/2020,1200,  , TS, 34.4N,  75.9W,45.0,1000.0,110.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53913,             ARTHUR,18,5/18/2020,1800,  , TS, 35.5N,  74.7W,45.0,993.0,110.0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53914,             ARTHUR,18,5/19/2020, 0000,  , TS, 36.2N,  73.1W,50.0,991.0,110.0,110.0,90.0,90.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
53915,             ARTHUR,18,5/19/2020, 0600,  , TS, 36.8N,  71.4W,50.0,990.0,200.0,110.0,110.0,90.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
53916,             ARTHUR,18,5/19/2020,1200,  , EX, 37.0N,  69.5W,55.0,989.0,300.0,120.0,100.0,210.0,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
53917,             ARTHUR,18,5/19/2020,1800,  , EX, 36.9N,  67.8W,50.0,991.0,300.0,120.0,100.0,210.0,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
53918,             ARTHUR,18,5/20/2020, 0000,  , EX, 36.2N,  66.8W,50.0,993.0,240.0,150.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53919,             ARTHUR,18,5/20/2020, 0600,  , EX, 35.5N,  66.0W,50.0,997.0,200.0,130.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53920,             ARTHUR,18,5/20/2020,1200,  , EX, 34.6N,  65.6W,50.0,1002.0,200.0,130.0,90.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53921,             ARTHUR,18,5/20/2020,1800,  , EX, 33.7N,  65.3W,45.0,1006.0,200.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53922,             ARTHUR,18,5/21/2020, 0000,  , EX, 32.8N,  65.0W,40.0,1008.0,200.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53924,             BERTHA,7,5/27/2020, 0600,  , TS, 31.5N,  78.8W,40.0,1006.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53925,             BERTHA,7,5/27/2020,1200,  , TS, 32.6N,  79.5W,45.0,1005.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53927,             BERTHA,7,5/27/2020,1800,  , TD, 33.7N,  80.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53928,             BERTHA,7,5/28/2020, 0000,  , TD, 34.9N,  80.7W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53929,             BERTHA,7,5/28/2020, 0600,  , EX, 37.1N,  81.1W,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53930,             BERTHA,7,5/28/2020,1200,  , EX, 39.9N,  80.6W,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53932,          CRISTOBAL,45,6/1/2020,1800,  , TD, 19.4N,  90.9W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53933,          CRISTOBAL,45,6/2/2020, 0000,  , TD, 19.6N,  91.6W,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53934,          CRISTOBAL,45,6/2/2020, 0600,  , TD, 19.6N,  92.1W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53935,          CRISTOBAL,45,6/2/2020,1200,  , TS, 19.5N,  92.5W,35.0,1004.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53936,          CRISTOBAL,45,6/2/2020,1800,  , TS, 19.2N,  92.6W,40.0,1001.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53937,          CRISTOBAL,45,6/3/2020, 0000,  , TS, 19.0N,  92.5W,45.0,996.0,60.0,50.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53938,          CRISTOBAL,45,6/3/2020, 0600,  , TS, 18.9N,  92.3W,50.0,994.0,50.0,40.0,40.0,50.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
53939,          CRISTOBAL,45,6/3/2020,1200,  , TS, 18.8N,  92.2W,50.0,993.0,50.0,40.0,40.0,50.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
53941,          CRISTOBAL,45,6/3/2020,1800,  , TS, 18.5N,  91.9W,45.0,994.0,50.0,40.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53942,          CRISTOBAL,45,6/4/2020, 0000,  , TS, 18.2N,  91.7W,40.0,995.0,50.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53943,          CRISTOBAL,45,6/4/2020, 0600,  , TS, 17.9N,  91.5W,35.0,997.0,50.0,20.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53944,          CRISTOBAL,45,6/4/2020,1200,  , TD, 17.7N,  91.2W,30.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53945,          CRISTOBAL,45,6/4/2020,1800,  , TD, 17.6N,  90.8W,30.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53946,          CRISTOBAL,45,6/5/2020, 0000,  , TD, 17.9N,  90.4W,30.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53947,          CRISTOBAL,45,6/5/2020, 0600,  , TS, 18.6N,  90.1W,35.0,998.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53948,          CRISTOBAL,45,6/5/2020,1200,  , TS, 19.6N,  89.9W,40.0,997.0,210.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53949,          CRISTOBAL,45,6/5/2020,1800,  , TS, 20.8N,  89.9W,45.0,997.0,210.0,180.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53950,          CRISTOBAL,45,6/6/2020, 0000,  , TS, 22.0N,  90.0W,50.0,996.0,210.0,180.0,0.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53951,          CRISTOBAL,45,6/6/2020, 0600,  , TS, 23.0N,  90.1W,50.0,994.0,210.0,180.0,0.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53952,          CRISTOBAL,45,6/6/2020,1200,  , TS, 23.9N,  90.2W,45.0,992.0,210.0,180.0,80.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53953,          CRISTOBAL,45,6/6/2020,1800,  , TS, 24.8N,  90.2W,45.0,992.0,210.0,180.0,90.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53954,          CRISTOBAL,45,6/7/2020, 0000,  , TS, 25.8N,  90.1W,45.0,992.0,210.0,180.0,90.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53955,          CRISTOBAL,45,6/7/2020, 0600,  , TS, 26.9N,  90.0W,45.0,992.0,180.0,180.0,90.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53956,          CRISTOBAL,45,6/7/2020,1200,  , TS, 28.0N,  89.9W,45.0,991.0,180.0,180.0,90.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53957,          CRISTOBAL,45,6/7/2020,1800,  , TS, 29.0N,  89.8W,45.0,990.0,180.0,180.0,90.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53959,          CRISTOBAL,45,6/8/2020, 0000,  , TS, 29.8N,  89.9W,45.0,990.0,160.0,180.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53960,          CRISTOBAL,45,6/8/2020, 0600,  , TS, 30.6N,  90.6W,35.0,991.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53961,          CRISTOBAL,45,6/8/2020,1200,  , TD, 31.7N,  91.5W,30.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53962,          CRISTOBAL,45,6/8/2020,1800,  , TD, 32.9N,  92.0W,30.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53963,          CRISTOBAL,45,6/9/2020, 0000,  , TD, 34.2N,  92.1W,25.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53964,          CRISTOBAL,45,6/9/2020, 0600,  , TD, 35.8N,  92.2W,25.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53965,          CRISTOBAL,45,6/9/2020,1200,  , TD, 38.0N,  92.1W,25.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53966,          CRISTOBAL,45,6/9/2020,1800,  , TD, 40.3N,  91.7W,30.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53967,          CRISTOBAL,45,6/10/2020, 0000,  , EX, 42.6N,  90.8W,30.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53968,          CRISTOBAL,45,6/10/2020, 0600,  , EX, 45.0N,  89.3W,35.0,983.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53969,          CRISTOBAL,45,6/10/2020,1200,  , EX, 47.5N,  87.4W,35.0,982.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53970,          CRISTOBAL,45,6/10/2020,1800,  , EX, 49.8N,  85.1W,35.0,982.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53971,          CRISTOBAL,45,6/11/2020, 0000,  , EX, 51.7N,  82.6W,30.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53972,          CRISTOBAL,45,6/11/2020, 0600,  , EX, 52.7N,  81.2W,30.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53973,          CRISTOBAL,45,6/11/2020,1200,  , EX, 53.2N,  80.4W,35.0,987.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53974,          CRISTOBAL,45,6/11/2020,1800,  , EX, 53.4N,  79.8W,35.0,989.0,240.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53975,          CRISTOBAL,45,6/12/2020, 0000,  , EX, 53.3N,  79.4W,35.0,992.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53976,          CRISTOBAL,45,6/12/2020, 0600,  , EX, 52.5N,  79.1W,35.0,998.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53978,              DOLLY,12,6/22/2020, 0600,  , LO, 38.6N,  67.1W,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53979,              DOLLY,12,6/22/2020,1200,  , SD, 38.4N,  66.9W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53980,              DOLLY,12,6/22/2020,1800,  , SD, 38.1N,  66.2W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53981,              DOLLY,12,6/23/2020, 0000,  , SD, 38.5N,  65.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53982,              DOLLY,12,6/23/2020, 0600,  , SS, 39.0N,  63.9W,35.0,1003.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53983,              DOLLY,12,6/23/2020,1200,  , TS, 39.4N,  62.7W,40.0,1000.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53984,              DOLLY,12,6/23/2020,1800,  , TS, 39.8N,  61.6W,40.0,1000.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53985,              DOLLY,12,6/24/2020, 0000,  , TS, 40.2N,  60.6W,35.0,1002.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53986,              DOLLY,12,6/24/2020, 0600,  , LO, 41.0N,  59.6W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53987,              DOLLY,12,6/24/2020,1200,  , LO, 42.0N,  58.5W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53988,              DOLLY,12,6/24/2020,1800,  , LO, 43.0N,  57.1W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53989,              DOLLY,12,6/25/2020, 0000,  , LO, 44.1N,  55.6W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53991,            EDOUARD,22,7/4/2020, 0600,  , LO, 30.4N,  71.2W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53992,            EDOUARD,22,7/4/2020,1200,  , TD, 30.9N,  69.4W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53993,            EDOUARD,22,7/4/2020,1800,  , TD, 31.5N,  68.0W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53994,            EDOUARD,22,7/5/2020, 0000,  , TD, 32.1N,  67.0W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53995,            EDOUARD,22,7/5/2020, 0600,  , TD, 32.9N,  65.8W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53996,            EDOUARD,22,7/5/2020,1200,  , TD, 33.8N,  64.2W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53997,            EDOUARD,22,7/5/2020,1800,  , TD, 35.0N,  61.9W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53998,            EDOUARD,22,7/6/2020, 0000,  , TS, 36.4N,  58.5W,35.0,1006.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53999,            EDOUARD,22,7/6/2020, 0600,  , TS, 38.1N,  55.3W,35.0,1006.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54000,            EDOUARD,22,7/6/2020,1200,  , TS, 39.9N,  51.7W,40.0,1006.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54001,            EDOUARD,22,7/6/2020,1800,  , TS, 41.7N,  47.8W,40.0,1005.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54002,            EDOUARD,22,7/7/2020, 0000,  , EX, 43.6N,  44.1W,40.0,1005.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54003,            EDOUARD,22,7/7/2020, 0600,  , EX, 45.5N,  40.3W,40.0,1006.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54004,            EDOUARD,22,7/7/2020,1200,  , EX, 47.6N,  36.6W,40.0,1006.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54005,            EDOUARD,22,7/7/2020,1800,  , EX, 49.5N,  32.5W,40.0,1006.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54006,            EDOUARD,22,7/8/2020, 0000,  , EX, 51.0N,  28.0W,35.0,1007.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54007,            EDOUARD,22,7/8/2020, 0600,  , EX, 52.0N,  23.5W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54008,            EDOUARD,22,7/8/2020,1200,  , EX, 52.0N,  19.0W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54009,            EDOUARD,22,7/8/2020,1800,  , EX, 52.0N,  14.0W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54010,            EDOUARD,22,7/9/2020, 0000,  , EX, 52.0N,   9.0W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54011,            EDOUARD,22,7/9/2020, 0600,  , EX, 52.0N,   4.0W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54012,            EDOUARD,22,7/9/2020,1200,  , EX, 52.0N,   0.0E,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54014,                FAY,27,7/5/2020,1200,  , LO, 27.7N,  88.8W,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54015,                FAY,27,7/5/2020,1800,  , LO, 28.1N,  87.7W,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54016,                FAY,27,7/6/2020, 0000,  , LO, 28.9N,  86.2W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54017,                FAY,27,7/6/2020, 0600,  , LO, 29.9N,  85.4W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54018,                FAY,27,7/6/2020,1200,  , LO, 30.8N,  85.0W,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54019,                FAY,27,7/6/2020,1800,  , LO, 31.5N,  84.6W,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54020,                FAY,27,7/7/2020, 0000,  , LO, 32.2N,  84.2W,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54021,                FAY,27,7/7/2020, 0600,  , LO, 32.8N,  83.7W,20.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54022,                FAY,27,7/7/2020,1200,  , LO, 33.3N,  83.2W,20.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54023,                FAY,27,7/7/2020,1800,  , LO, 33.3N,  82.5W,20.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54024,                FAY,27,7/8/2020, 0000,  , LO, 33.3N,  81.6W,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54025,                FAY,27,7/8/2020, 0600,  , LO, 33.3N,  80.5W,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54026,                FAY,27,7/8/2020,1200,  , LO, 33.3N,  79.2W,20.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54027,                FAY,27,7/8/2020,1800,  , LO, 33.7N,  77.9W,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54028,                FAY,27,7/9/2020, 0000,  , LO, 33.9N,  77.1W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54029,                FAY,27,7/9/2020, 0600,  , LO, 34.1N,  76.8W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54030,                FAY,27,7/9/2020,1200,  , LO, 34.1N,  76.8W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54031,                FAY,27,7/9/2020,1800,  , TS, 35.4N,  74.9W,40.0,1006.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54032,                FAY,27,7/10/2020, 0000,  , TS, 36.0N,  74.8W,40.0,1005.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54033,                FAY,27,7/10/2020, 0600,  , TS, 36.8N,  74.8W,45.0,1004.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54034,                FAY,27,7/10/2020,1200,  , TS, 37.7N,  74.7W,50.0,998.0,120.0,120.0,0.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54035,                FAY,27,7/10/2020,1800,  , TS, 38.9N,  74.4W,50.0,998.0,120.0,120.0,40.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54037,                FAY,27,7/11/2020, 0000,  , TS, 40.2N,  74.3W,35.0,1000.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54038,                FAY,27,7/11/2020, 0600,  , LO, 41.5N,  74.2W,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54039,                FAY,27,7/11/2020,1200,  , LO, 43.4N,  74.0W,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54040,                FAY,27,7/11/2020,1800,  , LO, 45.4N,  73.8W,20.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
